level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
14,14913,29444,2015,12792,Santa Barbara,CA,SAJWA0FS5FPU56920,Jaguar,XFPremium,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,SAJWA0FS*FP,U.S.,JAGUAR,JAGUAR LAND ROVER LIMITED,XF,2015,CASTLE BROMWICH,,XF,PASSENGER CAR,UNITED KINGDOM (UK),,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GTDI,178.9680,Gasoline,,In-Line,,,240,,,,2.0T Premium / LEV2 ULEV,Yes,,,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
15,14914,29488,2014,18737,San Diego,CA,SAJWA0ES2EPU14866,Jaguar,XFI4,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,SAJWA0ES*EP,U.S.,JAGUAR,JAGUAR LAND ROVER LIMITED,XF,2014,CASTLE BROMWICH,,XF,PASSENGER CAR,UNITED KINGDOM (UK),,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GTDI,,Gasoline,,In-Line,,,,,,,,Yes,,,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
16,14915,26500,2015,36085,Vallejo,CA,SAJWA0FS0FPU68473,Jaguar,XFPremium,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,SAJWA0FS*FP,U.S.,JAGUAR,JAGUAR LAND ROVER LIMITED,XF,2015,CASTLE BROMWICH,,XF,PASSENGER CAR,UNITED KINGDOM (UK),,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GTDI,178.9680,Gasoline,,In-Line,,,240,,,,2.0T Premium / LEV2 ULEV,Yes,,,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
17,14916,26000,2014,36795,MONTCLAIR,CA,SAJWA0EX4E8U17743,Jaguar,XFV6,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,SAJWA0EX*E8,U.S.,JAGUAR,JAGUAR LAND ROVER LIMITED,XF,2014,CASTLE BROMWICH,,XF,PASSENGER CAR,UNITED KINGDOM (UK),,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3000,183.0712322841,3,,S/C ULEV,,Flexible Fuel Vehicle (FFV),,V-Shaped,,,,,,,,,,,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
18,14917,29885,2014,20352,Costa Mesa,CA,SAJWA0EX9E8U10304,Jaguar,XFV6,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,SAJWA0EX*E8,U.S.,JAGUAR,JAGUAR LAND ROVER LIMITED,XF,2014,CASTLE BROMWICH,,XF,PASSENGER CAR,UNITED KINGDOM (UK),,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,6,3000,183.0712322841,3,,S/C ULEV,,Flexible Fuel Vehicle (FFV),,V-Shaped,,,,,,,,,,,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
19,14918,28995,2014,32361,Hayward,CA,SAJWA0ES4EPU15842,Jaguar,XFI4,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,SAJWA0ES*EP,U.S.,JAGUAR,JAGUAR LAND ROVER LIMITED,XF,2014,CASTLE BROMWICH,,XF,PASSENGER CAR,UNITED KINGDOM (UK),,,,,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,Automatic,,RWD/Rear-Wheel Drive,,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GTDI,,Gasoline,,In-Line,,,,,,,,Yes,,,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
20,14919,30000,2017,11597,Montclair,CA,SAJAR4BGXHA947145,Jaguar,XE25t,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,SAJAR4BG*HA,,JAGUAR,JAGUAR LAND ROVER LIMITED,XE,2017,SOLIHULL,,XE,PASSENGER CAR,UNITED KINGDOM (UK),,,,,,34900.00,,Sedan/Saloon,4,,,,,,,111.60,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,4,17,17,,Left-Hand Drive (LHD),5,2,Automatic,,RWD/Rear-Wheel Drive,2,,,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,GTDI LEV2 ULEV,178.9680,Gasoline,,In-Line,,,240,,,,,Yes,120,,,Manual,,,,1st Row (Driver and Passenger),,1st and 2nd Rows,Standard,Standard,Standard,Direct,,Standard,,,Standard,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,Standard,Standard,,Standard,,,,,
21,14920,13900,2017,13631,Corona,CA,1C4NJCBA9HD148002,Jeep,CompassSport,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C4NJCBA*HD,U.S.,JEEP,FCA US LLC,Compass,2017,BELVIDERE,MK49,Sport,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,Hatchback Tall Body Style,,20995,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,103.70,,,,,,,Not Applicable,Not Applicable,,,4,17,17,,Left-Hand Drive (LHD),5,2,,,FWD/Front-Wheel Drive,2,,Hydraulic,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,117.8206,Gasoline,,In-Line,,,158,,,,,No,,FCA,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,Standard,Standard,Standard,,,Standard,,,,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
22,14921,14054,2017,27464,Brentwood,CA,1C4NJCBA5HD124005,Jeep,CompassSport,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C4NJCBA*HD,U.S.,JEEP,FCA US LLC,Compass,2017,BELVIDERE,MK49,Sport,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,Hatchback Tall Body Style,,20995,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,103.70,,,,,,,Not Applicable,Not Applicable,,,4,17,17,,Left-Hand Drive (LHD),5,2,,,FWD/Front-Wheel Drive,2,,Hydraulic,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,117.8206,Gasoline,,In-Line,,,158,,,,,No,,FCA,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,Standard,Standard,Standard,,,Standard,,,,,,,,,,,,Standard,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,Standard,,,Standard,,Standard,,,,,
23,14922,11900,2016,34032,Southgate,CA,1C4NJCBA3GD569132,Jeep,CompassSport,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C4NJCBA*GD,U.S.,JEEP,FCA US LLC,Compass,2016,BELVIDERE,MK49,Sport,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2000,122.0474881894,2,,,,Gasoline,,,,,,,,,"Sales Code : ECT,ECN",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
24,14923,11998,2015,32839,Lake Elsinore,CA,1C4NJCBA3FD304967,Jeep,CompassSport,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C4NJCBA*FD,U.S.,JEEP,FCA US LLC,Compass,2015,BELVIDERE,,Sport,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2000.0,122.04748818946,2.0,,,,Gasoline,,,,,,,,,"Sales Code: ECK,ECS,ECT,ECN",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
25,14924,12999,2015,13688,Fullerton,CA,1C4NJCBB5FD131509,Jeep,CompassSport,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C4NJCBB*FD,U.S.,JEEP,FCA US LLC,Compass,2015,BELVIDERE,,Sport,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code: ED3,ED6,ED7,ED8,EDD,EDE",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
26,14925,11578,2016,39668,Corona,CA,1C4NJCEB3GD620746,Jeep,CompassLatitude,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,1C4NJCEB*GD,U.S.,JEEP,FCA US LLC,Compass,2016,BELVIDERE,MK49,Latitude,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),Belvidere Assembly,ILLINOIS,,Body Style: Hatchback Tall,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,Left-Hand Drive (LHD),,,,,FWD/Front-Wheel Drive,,,Hydraulic,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,,,Gasoline,,,,,,,,,"Sales Code : ED3,ED7,EDD,EDE,ED6,ED8",No,,,,Manual,Active Seat Belt,,,1st Row (Driver and Passenger),,All Rows,,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
