level_0,index,Price,Year,Mileage,City,State,Vin,Make,Model,Suggested VIN,Error Code,Possible Values,Additional Error Text,Error Text,Vehicle Descriptor,Destination Market,Make,Manufacturer Name,Model,Model Year,Plant City,Series,Trim,Vehicle Type,Plant Country,Plant Company Name,Plant State,Trim2,Series2,Note,Base Price ($),Non-Land Use,Body Class,Doors,Windows,Wheel Base Type,Track Width (inches),Gross Vehicle Weight Rating From,Bed Length (inches),Curb Weight (pounds),Wheel Base (inches) From,Wheel Base (inches) To,Gross Combination Weight Rating From,Gross Combination Weight Rating To,Gross Vehicle Weight Rating To,Bed Type,Cab Type,Trailer Type Connection,Trailer Body Type,Trailer Length (feet),Other Trailer Info,Number of Wheels,Wheel Size Front (inches),Wheel Size Rear (inches),Entertainment System,Steering Location,Number of Seats,Number of Seat Rows,Transmission Style,Transmission Speeds,Drive Type,Axles,Axle Configuration,Brake System Type,Brake System Description,Other Battery Info,Battery Type,Number of Battery Cells per Module,Battery Current (Amps) From,Battery Voltage (Volts) From,Battery Energy (kWh) From,EV Drive Unit,Battery Current (Amps) To,Battery Voltage (Volts) To,Battery Energy (kWh) To,Number of Battery Modules per Pack,Number of Battery Packs per Vehicle,Charger Level,Charger Power (kW),Engine Number of Cylinders,Displacement (CC),Displacement (CI),Displacement (L),Engine Stroke Cycles,Engine Model,Engine Power (kW),Fuel Type - Primary,Valve Train Design,Engine Configuration,Fuel Type - Secondary,Fuel Delivery / Fuel Injection Type,Engine Brake (hp) From,Cooling Type,Engine Brake (hp) To,Electrification Level,Other Engine Info,Turbo,Top Speed (MPH),Engine Manufacturer,Pretensioner,Seat Belt Type,Other Restraint System Info,Curtain Air Bag Locations,Seat Cushion Air Bag Locations,Front Air Bag Locations,Knee Air Bag Locations,Side Air Bag Locations,Anti-lock Braking System (ABS),Electronic Stability Control (ESC),Traction Control,Tire Pressure Monitoring System (TPMS) Type,Active Safety System Note,Auto-Reverse System for Windows and Sunroofs,Automatic Pedestrian Alerting Sound (for Hybrid and EV only),Event Data Recorder (EDR),Keyless Ignition,SAE Automation Level From,SAE Automation Level To,Adaptive Cruise Control (ACC),Crash Imminent Braking (CIB),Blind Spot Warning (BSW),Forward Collision Warning (FCW),Lane Departure Warning (LDW),Lane Keeping Assistance (LKA),Backup Camera,Parking Assist,Bus Length (feet),Bus Floor Configuration Type,Bus Type,Other Bus Info,Custom Motorcycle Type,Motorcycle Suspension Type,Motorcycle Chassis Type,Other Motorcycle Info,Dynamic Brake Support (DBS),Pedestrian Automatic Emergency Braking (PAEB),Automatic Crash Notification (ACN) / Advanced Automatic Crash Notification (AACN),Daytime Running Light (DRL),Headlamp Light Source,Semiautomatic Headlamp Beam Switching,Adaptive Driving Beam (ADB),Rear Cross Traffic Alert,Rear Automatic Emergency Braking,Blind Spot Intervention (BSI),Lane Centering Assistance
10,13916,17987,2017,31966,Victorville,CA,5XYZT3LB5HG419416,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
11,13917,18487,2017,25985,Victorville,CA,5XYZT3LBXHG469275,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
12,13918,17987,2017,32130,Escondido,CA,5XYZT3LB7HG412595,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
13,13919,17987,2017,32261,Victorville,CA,5XYZT3LB2HG419793,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
14,13920,17987,2017,32335,Fairfield,CA,5XYZT3LB2HG406204,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
15,13921,17587,2017,37154,San Mateo,CA,5XYZT3LB0HG419467,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
16,13922,15600,2015,24352,Santa Ana,CA,5XYZT3LB2FG304088,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*FG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2015,,GL,Sport,MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),"Kia Motor Manufacturing, Georgia",GEORGIA,,wagon body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,DOHC GDI THETA II,,Gasoline,Dual Overhead Cam (DOHC),In-Line,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
17,13923,17987,2017,32458,Victorville,CA,5XYZT3LB4HG413087,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
18,13924,13900,2015,23239,El Cajon,CA,5NPDH4AE5FH583673,Hyundai,ElantraSE,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5NPDH4AE*FH,,HYUNDAI,HYUNDAI-KIA AMERICA TECHNICAL CENTER INC (HATCI),Elantra,2015,,GLS(Middle),,PASSENGER CAR,UNITED STATES (USA),Hyundai Motor Manufacturing Alabama,ALABAMA,,UD,,,,Sedan/Saloon,4,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.0,109.84273937051,1.8,,DOHC MPI NU,,Gasoline,Dual Overhead Cam (DOHC),,,Multipoint Fuel Injection (MPFI),,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
19,13925,16791,2016,15370,San Bruno,CA,KMHTC6AE8GU256953,Hyundai,VelosterAutomatic,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,KMHTC6AE*GU,,HYUNDAI,HYUNDAI MOTOR CO,Veloster,2016,ULSAN,Standard / Turbo / R-Spec / Rally Edition,,PASSENGER CAR,SOUTH KOREA,Hyundai Motor Company,,,,,,,Hatchback/Liftback/Notchback,3,,,,,,,,,,,,Not Applicable,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1600.0,97.63799055157,1.6,,DOHC T-GDI GAMMA,,Gasoline,Dual Overhead Cam (DOHC),In-Line,,Stoichiometric Gasoline Direct Injection (SGDI),,,,,,Yes,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),,1st Row (Driver and Passenger),,,,Direct,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
20,13926,17987,2017,32672,Victorville,CA,5XYZT3LBXHG412140,Hyundai,Santa,,0,,,0 - VIN decoded clean. Check Digit (9th position) is correct,5XYZT3LB*HG,,HYUNDAI,"KIA GEORGIA, INC",Santa Fe,2017,,Base,Sport (AN),MULTIPURPOSE PASSENGER VEHICLE (MPV),UNITED STATES (USA),,GEORGIA,,Wagon Body Type,,,,Sport Utility Vehicle (SUV)/Multi-Purpose Vehicle (MPV),4,,,,"Class 1C: 4,001 - 5,000 lb (1,814 - 2,268 kg)",,,,,,,,,,Not Applicable,Not Applicable,,,,,,,,,,Automatic,6,4x2,,,,,,,,,,,,,,,,,,,4,2400.0,146.45698582735,2.4,,GDI THETA II,137.9545,Gasoline,Dual Overhead Cam (DOHC),In-Line,,,185,,,,,,,,,Manual,,1st and 2nd Rows,,1st Row (Driver and Passenger),Driver Seat Only,1st Row (Driver and Passenger),,,,,,,,,,,,,,,,,,,,,Not Applicable,Not Applicable,,Not Applicable,Not Applicable,Not Applicable,,,,,,,,,,,,
